Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms),setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,27, 605, 508, 83.9669, 5, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,28, 705, 637, 90.3546, 5, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,29, 722, 652, 90.3047, 5, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,30, 791, 713, 90.1391, 5, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,31, 546, 500, 91.5751, 5, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,32, 452, 413, 91.3717, 5, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,33, 409, 380, 92.9095, 5, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,34, 439, 421, 95.8998, 5, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,35, 362, 349, 96.4088, 5, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,36, 396, 364, 91.9192, 5, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,37, 307, 263, 85.6678, 4, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,38, 641, 337, 52.5741, 5, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,39, 692, 388, 56.0694, 5, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,40, 556, 455, 81.8345, 5, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,41, 466, 365, 78.3262, 5, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,42, 640, 491, 76.7188, 5, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,43, 776, 540, 69.5876, 5, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,44, 564, 414, 73.4043, 5, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,45, 946, 517, 54.6512, 6, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,46, 896, 470, 52.4554, 6, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,47, 692, 573, 82.8035, 5, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,48, 512, 369, 72.0703, 5, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,49, 716, 350, 48.8827, 5, Chosen setting
