Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms),setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,25, 407, 407, 100, 5, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,26, 780, 777, 99.6154, 6, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,27, 698, 607, 86.9628, 6, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,28, 466, 463, 99.3562, 5, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,29, 640, 639, 99.8438, 5, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,30, 445, 413, 92.809, 5, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,31, 393, 393, 100, 5, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,32, 237, 216, 91.1392, 4, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,33, 285, 249, 87.3684, 5, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,34, 80, 76, 95, 4, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,35, 89, 50, 56.1798, 4, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,36, 311, 229, 73.6334, 5, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,37, 235, 134, 57.0213, 5, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,38, 138, 123, 89.1304, 4, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,39, 87, 53, 60.9195, 4, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,40, 77, 34, 44.1558, 4, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,41, 55, 14, 25.4545, 4, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,42, 18, 12, 66.6667, 4, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,43, 56, 12, 21.4286, 5, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,44, 1000, 222, 22.2, 8, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,45, 983, 383, 38.9624, 7, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,46, 982, 416, 42.3625, 7, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,47, 781, 362, 46.3508, 6, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,48, 326, 224, 68.7117, 5, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,49, 521, 411, 78.8868, 5, Chosen setting
