Video, Frame ID, matches, match percent, time_ms, setting 
../Data/Video_Data/Tank_With_Pipe_2.mkv, 23, 142, 60.1695, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 24, 140, 58.8235, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 25, 141, 57.7869, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 26, 139, 60.6987, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 27, 154, 67.8414, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 28, 135, 52.3256, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 29, 121, 52.381, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 30, 126, 54.0773, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 31, 130, 59.633, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 32, 137, 59.5652, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 33, 137, 59.8253, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 34, 131, 51.5748, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 35, 137, 62.2727, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 36, 141, 57.7869, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 37, 144, 58.0645, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 38, 137, 57.3222, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 39, 149, 60.5691, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 40, 151, 65.6522, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 41, 148, 60.1626, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 42, 139, 62.0536, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 43, 160, 66.9456, 3, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 44, 161, 61.9231, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 45, 150, 62.7615, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 46, 150, 61.7284, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 47, 137, 57.8059, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 48, 148, 60.6557, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 49, 140, 57.377, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 50, 139, 61.5044, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 51, 138, 57.9832, 4, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 52, 157, 63.8211, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 53, 144, 59.5041, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 54, 149, 59.6, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 55, 157, 60.1533, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 56, 155, 59.387, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 57, 144, 59.0164, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 58, 133, 56.3559, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 59, 114, 56.4356, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 60, 101, 52.6042, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 61, 79, 51.2987, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 62, 71, 62.2807, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 63, 58, 63.0435, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 64, 48, 64.8649, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 65, 48, 81.3559, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 66, 45, 72.5806, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 67, 43, 64.1791, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 68, 48, 82.7586, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 69, 49, 77.7778, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 70, 49, 74.2424, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 71, 47, 72.3077, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 72, 53, 75.7143, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 73, 64, 87.6712, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 74, 66, 77.6471, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 75, 65, 75.5814, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 76, 83, 79.8077, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 77, 131, 67.5258, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 78, 142, 57.0281, 3, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 79, 122, 53.7445, 3, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 80, 126, 61.165, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 81, 127, 61.6505, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 82, 141, 58.2645, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 83, 150, 64.1026, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 84, 158, 64.2276, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 85, 149, 60.5691, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 86, 149, 59.127, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 87, 155, 62.5, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 88, 156, 58.8679, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 89, 149, 62.605, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 90, 131, 53.4694, 3, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 91, 134, 56.0669, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 92, 152, 63.3333, 2, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 93, 164, 65.8635, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 94, 124, 48.4375, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 95, 87, 48.8764, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 96, 75, 63.5593, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 97, 70, 75.2688, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 98, 64, 70.3297, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 99, 55, 71.4286, 0, Chosen setting
