Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms),setting
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,26, 43, 41, 95.3488, 157, Chosen setting
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,27, 32, 32, 100, 147, Chosen setting
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,28, 5, 5, 100, 156, Chosen setting
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,29, 14, 13, 92.8571, 152, Chosen setting
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,30, 12, 7, 58.3333, 154, Chosen setting
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,31, 11, 6, 54.5455, 155, Chosen setting
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,32, 13, 10, 76.9231, 146, Chosen setting
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,33, 351, 34, 9.68661, 154, Chosen setting
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,34, 460, 32, 6.95652, 160, Chosen setting
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,35, 589, 42, 7.13073, 147, Chosen setting
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,36, 272, 15, 5.51471, 152, Chosen setting
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,37, 573, 28, 4.88656, 158, Chosen setting
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,38, 519, 30, 5.78035, 163, Chosen setting
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,39, 429, 19, 4.4289, 154, Chosen setting
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,40, 383, 65, 16.9713, 156, Chosen setting
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,41, 570, 263, 46.1404, 162, Chosen setting
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,42, 602, 416, 69.103, 154, Chosen setting
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,43, 694, 505, 72.7666, 150, Chosen setting
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,44, 701, 576, 82.1683, 152, Chosen setting
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,45, 585, 493, 84.2735, 156, Chosen setting
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,46, 490, 456, 93.0612, 150, Chosen setting
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,47, 393, 341, 86.7684, 150, Chosen setting
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,48, 295, 216, 73.2203, 156, Chosen setting
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,49, 240, 151, 62.9167, 152, Chosen setting
