Video, Frame ID, matches, match percent, time_ms, brief_points
../Data/Video_Data/Tank_With_Pipe_2.mkv, 88, 158, 59.6226, 2, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 89, 155, 65.1261, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 90, 147, 60, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 91, 140, 58.5774, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 92, 150, 62.5, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 93, 167, 67.0683, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 94, 126, 49.2188, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 95, 88, 49.4382, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 96, 75, 63.5593, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 97, 64, 68.8172, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 98, 56, 61.5385, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 99, 51, 66.2338, 0, 4
