Video, Frame ID, matches, match percent, time_ms, setting 
../Data/Video_Data/Solo_Pillar.mkv, 85, 25, 78.125, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 86, 19, 67.8571, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 87, 17, 73.913, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 88, 13, 48.1481, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 89, 15, 88.2353, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 90, 12, 60, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 91, 12, 70.5882, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 92, 12, 63.1579, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 93, 11, 84.6154, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 94, 10, 62.5, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 95, 10, 90.9091, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 96, 9, 81.8182, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 97, 7, 50, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 98, 8, 72.7273, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 99, 6, 66.6667, 0, Chosen setting
