Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms), diffusivity
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,16, 17422, 7703, 44.2142, 816, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,17, 28729, 23895, 83.1738, 839, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,18, 9626, 6605, 68.6162, 785, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,19, 36767, 23106, 62.8444, 839, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,20, 33419, 16711, 50.0045, 843, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,21, 23586, 19326, 81.9384, 824, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,22, 19645, 11858, 60.3614, 820, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,23, 23500, 21342, 90.817, 805, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,24, 29493, 23285, 78.9509, 825, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,25, 24733, 23297, 94.194, 826, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,26, 25824, 22291, 86.3189, 814, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,27, 24593, 11715, 47.6355, 805, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,28, 27995, 23393, 83.5614, 834, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,29, 10849, 10174, 93.7782, 787, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,30, 30803, 25011, 81.1966, 842, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,31, 28844, 21199, 73.4954, 874, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,32, 25608, 20172, 78.7723, 819, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,33, 24894, 21994, 88.3506, 819, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,34, 15099, 11603, 76.8461, 829, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,35, 27830, 22729, 81.6709, 831, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,36, 14030, 11458, 81.6679, 808, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,37, 28595, 24726, 86.4697, 826, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,38, 12039, 8473, 70.3796, 804, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,39, 21992, 15628, 71.0622, 825, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,40, 14098, 10122, 71.7974, 812, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,41, 24118, 17099, 70.8973, 822, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,42, 11600, 10230, 88.1897, 801, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,43, 29830, 14112, 47.3081, 841, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,44, 23994, 13193, 54.9846, 828, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,45, 28300, 19824, 70.0495, 821, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,46, 16543, 11504, 69.54, 820, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,47, 23344, 17519, 75.0471, 807, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,48, 29457, 18129, 61.5439, 834, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,49, 30365, 23257, 76.5915, 830, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,0, 2325, 1892, 81.3763, 1123, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,1, 12357, 10446, 84.5351, 1088, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,2, 15768, 11413, 72.3808, 1134, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,3, 14551, 13321, 91.547, 1125, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,4, 4151, 3814, 91.8815, 1104, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,5, 1211, 974, 80.4294, 1100, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,6, 24236, 20389, 84.1269, 1115, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,7, 20849, 17750, 85.136, 1123, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,8, 27916, 23298, 83.4575, 1137, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,9, 28082, 23309, 83.0033, 1155, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,10, 27749, 20731, 74.709, 1150, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,11, 14413, 5624, 39.0203, 1108, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,12, 9387, 5532, 58.9326, 1124, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,13, 13248, 7495, 56.5746, 1123, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,14, 18389, 14386, 78.2316, 1112, DIFF_WEICKERT
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,15, 19239, 14715, 76.4853, 1163, DIFF_WEICKERT
