Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms), diffusivity
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,37, 1115, 50, 4.4843, 354, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,38, 972, 53, 5.45267, 350, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,39, 837, 34, 4.06213, 355, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,40, 733, 114, 15.5525, 343, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,41, 1038, 473, 45.5684, 356, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,42, 1187, 795, 66.9756, 350, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,43, 1315, 950, 72.2433, 354, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,44, 1413, 1163, 82.3071, 351, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,45, 1212, 1032, 85.1485, 358, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,46, 999, 922, 92.2923, 347, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,47, 804, 708, 88.0597, 356, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,48, 574, 430, 74.9129, 350, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,49, 444, 292, 65.7658, 356, DIFF_CHARBONNIER
