Video, Frame ID, matches, match percent, time_ms, setting 
../Data/Video_Data/Wall_Indents_Top.mkv, 88, 23, 41.0714, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 89, 19, 31.1475, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 90, 21, 35, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 91, 29, 38.6667, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 92, 21, 29.5775, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 93, 22, 25.5814, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 94, 24, 38.7097, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 95, 25, 38.4615, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 96, 18, 27.2727, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 97, 24, 40.678, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 98, 22, 29.7297, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 99, 21, 38.1818, 0, Chosen setting
