Video, Frame ID, matches, match percent, time_ms, setting 
../Data/Video_Data/Tank_With_Pipe_2.mkv, 85, 215, 42.0744, 17, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 86, 233, 44.9807, 16, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 87, 188, 40, 13, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 88, 208, 48.8263, 13, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 89, 217, 44.5585, 14, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 90, 210, 45.1613, 15, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 91, 212, 43.1772, 15, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 92, 216, 44.4444, 14, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 93, 211, 46.6814, 13, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 94, 180, 39.4737, 12, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 95, 137, 32.6969, 9, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 96, 104, 29.3785, 4, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 97, 69, 35.0254, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 98, 53, 48.1818, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 99, 37, 45.679, 0, Chosen setting
