Video, Frame ID, hole count, invalid_percentage, speckle_percentage, incomplete, time_spent_ms,  preFilterCap
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,37, 1972, 21.9838, 85.3496, 0, 232, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,38, 2017, 22.2144, 83.7962, 0, 228, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,39, 2011, 23.5732, 83.6968, 0, 228, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,40, 2013, 22.0614, 84.453, 0, 223, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,41, 1911, 21.5076, 83.5754, 0, 271, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,42, 1924, 21.8216, 85.3448, 0, 231, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,43, 1844, 21.8971, 83.6242, 0, 218, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,44, 1995, 22.6352, 76.8879, 0, 214, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,45, 1887, 22.2956, 85.5723, 0, 212, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,46, 1809, 22.8733, 76.9219, 0, 242, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,47, 1878, 23.1926, 76.7947, 0, 221, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,48, 1821, 23.5732, 76.1618, 0, 217, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,49, 1870, 23.8887, 82.3254, 0, 218, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,0, 1494, 32.7974, 63.2306, 0, 200, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,1, 1506, 31.7052, 67.1497, 0, 196, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,2, 1424, 31.1071, 69.5737, 0, 199, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,3, 1504, 30.6933, 72.2939, 0, 198, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,4, 1526, 29.3562, 75.6794, 0, 201, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,5, 1597, 32.3858, 66.0091, 1, 205, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,6, 1663, 27.3459, 78.5509, 0, 205, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,7, 1656, 26.3655, 80.3272, 0, 205, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,8, 1578, 25.9312, 79.4752, 0, 208, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,9, 1695, 24.8947, 80.6473, 0, 209, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,10, 1711, 24.1089, 80.3777, 0, 209, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,11, 1729, 23.4467, 80.1019, 0, 211, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,12, 1685, 23.2885, 84.6837, 0, 214, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,13, 1773, 23.3206, 80.2076, 0, 218, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,14, 1725, 23.5686, 80.0299, 0, 218, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,15, 1722, 23.0736, 80.1181, 0, 219, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,16, 1761, 23.1158, 85.5887, 0, 221, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,17, 1807, 23.9793, 80.847, 0, 221, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,18, 1851, 22.6825, 84.6607, 0, 222, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,19, 1873, 23.8529, 85.4783, 0, 220, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,20, 1862, 23.9207, 79.5398, 0, 220, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,21, 1815, 23.4237, 83.269, 0, 220, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,22, 1856, 23.2655, 84.1451, 0, 220, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,23, 1972, 23.546, 78.6721, 0, 221, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,24, 1836, 22.9488, 79.3024, 0, 220, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,25, 1869, 23.1545, 79.7118, 0, 252, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,26, 1858, 23.5716, 83.0818, 0, 231, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,27, 1799, 23.3099, 80.0191, 0, 225, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,28, 1791, 24.7046, 82.4642, 0, 222, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,29, 1787, 24.6626, 78.2116, 0, 257, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,30, 1845, 24.7923, 78.6738, 0, 263, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,31, 1787, 24.1139, 79.3741, 0, 231, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,32, 1762, 24.0192, 80.2034, 0, 281, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,33, 1763, 24.2724, 80.1563, 0, 232, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,34, 1774, 25.1503, 81.841, 0, 227, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,35, 1764, 23.7189, 80.46, 0, 253, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,36, 1786, 24.0802, 80.0008, 0, 253, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,37, 1859, 24.0586, 79.8596, 0, 223, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,38, 1860, 24.4225, 79.8454, 0, 220, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,39, 1873, 25.7506, 79.4402, 0, 220, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,40, 1853, 24.1422, 80.2149, 0, 219, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,41, 1760, 23.5966, 78.8511, 0, 266, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,42, 1795, 23.9154, 85.7773, 0, 227, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,43, 1762, 24.0192, 78.4655, 0, 218, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,44, 1857, 24.8186, 77.9767, 0, 213, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,45, 1757, 24.3934, 82.9158, 0, 213, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,46, 1656, 25.0845, 78.0137, 0, 244, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,47, 1730, 25.3333, 77.5482, 0, 221, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,48, 1717, 25.7224, 77.021, 0, 219, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,49, 1680, 26.0913, 82.4888, 0, 217, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,0, 1389, 35.2521, 64.6691, 0, 200, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,1, 1418, 34.0839, 68.6958, 0, 195, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,2, 1376, 33.5187, 70.4708, 0, 195, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,3, 1444, 33.0383, 73.4676, 0, 199, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,4, 1461, 31.6163, 77.0018, 0, 200, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,5, 1481, 34.8361, 67.3191, 1, 207, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,6, 1569, 29.6483, 79.6145, 0, 203, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,7, 1532, 28.6345, 81.5287, 0, 204, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,8, 1496, 28.153, 80.566, 0, 207, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,9, 1585, 27.0225, 81.4975, 0, 209, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,10, 1608, 26.148, 81.0715, 0, 211, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,11, 1629, 25.4552, 81.0093, 0, 213, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,12, 1575, 25.2554, 82.882, 0, 216, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,13, 1696, 25.3504, 80.5391, 0, 217, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,14, 1602, 25.523, 81.3029, 0, 219, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,15, 1660, 24.9847, 81.1558, 0, 219, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,16, 1662, 25.058, 80.7681, 0, 220, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,17, 1733, 25.9498, 81.515, 0, 219, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,18, 1795, 24.5509, 80.213, 0, 221, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,19, 1769, 25.8301, 80.2011, 0, 221, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,20, 1744, 25.904, 79.9074, 0, 220, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,21, 1660, 25.4521, 79.6925, 0, 219, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,22, 1754, 25.1943, 80.0579, 0, 220, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,23, 1870, 25.4917, 79.4151, 0, 221, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,24, 1746, 24.8873, 80.053, 0, 220, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,25, 1785, 25.093, 80.3454, 0, 254, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,26, 1737, 25.5362, 83.4374, 0, 229, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,27, 1709, 25.2488, 80.9461, 0, 222, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,28, 1650, 26.7122, 83.3245, 0, 221, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,29, 1677, 26.7457, 78.9747, 0, 255, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,30, 1725, 26.8247, 79.5893, 0, 263, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,31, 1659, 26.1579, 80.3727, 0, 230, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,32, 1680, 26.0412, 80.7526, 0, 280, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,33, 1674, 26.278, 80.9979, 0, 232, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,34, 1664, 27.3173, 81.9482, 0, 225, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,35, 1685, 25.7311, 81.2459, 0, 253, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,36, 1673, 26.1104, 81.0005, 0, 252, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,37, 1745, 26.1275, 80.5899, 0, 225, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,38, 1749, 26.4912, 80.2627, 0, 218, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,39, 1703, 27.8806, 80.1046, 0, 218, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,40, 1761, 26.2531, 81.1572, 0, 217, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,41, 1677, 25.6075, 79.8544, 0, 266, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,42, 1682, 25.9176, 84.8077, 0, 222, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,43, 1649, 26.0541, 79.0545, 0, 213, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,44, 1712, 26.9625, 78.3837, 0, 212, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,45, 1602, 26.4923, 77.7708, 0, 210, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,46, 1555, 27.2175, 78.9611, 0, 243, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,47, 1608, 27.4689, 78.5914, 0, 220, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,48, 1574, 27.8289, 74.8979, 0, 217, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,49, 1544, 28.2138, 80.9906, 0, 217, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,0, 1276, 37.6311, 65.9884, 0, 199, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,1, 1336, 36.3515, 70.011, 0, 194, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,2, 1331, 35.7856, 71.9605, 0, 194, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,3, 1364, 35.3153, 74.5163, 0, 194, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,4, 1357, 33.845, 78.313, 0, 198, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,5, 1387, 37.1591, 68.4895, 1, 205, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,6, 1467, 31.833, 80.8268, 0, 202, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,7, 1458, 30.7594, 82.3412, 0, 207, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,8, 1411, 30.2814, 81.4169, 0, 208, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,9, 1498, 29.1511, 82.3971, 0, 207, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,10, 1559, 28.1377, 81.8781, 0, 207, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,11, 1567, 27.4396, 81.5991, 0, 207, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,12, 1487, 27.2203, 81.8522, 0, 207, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,13, 1629, 27.2943, 81.3483, 0, 207, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,14, 1527, 27.3617, 81.9028, 0, 204, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,15, 1583, 26.9028, 81.9041, 0, 208, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,16, 1552, 26.9242, 81.6048, 0, 207, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,17, 1636, 27.86, 81.2971, 0, 208, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,18, 1713, 26.3557, 80.9127, 0, 205, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,19, 1689, 27.7355, 81.2205, 0, 205, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,20, 1711, 27.8309, 80.9202, 0, 206, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,21, 1601, 27.3424, 80.4893, 0, 204, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,22, 1625, 27.0488, 80.9593, 0, 203, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,23, 1765, 27.3877, 79.9406, 0, 205, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,24, 1673, 26.7765, 80.8814, 0, 208, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,25, 1690, 26.9995, 81.3577, 0, 248, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,26, 1655, 27.468, 81.7059, 0, 222, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,27, 1608, 27.1512, 81.927, 0, 217, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,28, 1556, 28.5721, 81.1667, 0, 213, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,29, 1566, 28.7493, 79.8069, 0, 249, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,30, 1606, 28.7896, 80.5861, 0, 254, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,31, 1591, 28.0725, 81.0625, 0, 221, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,32, 1588, 28.0018, 81.7332, 0, 275, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,33, 1586, 28.1843, 81.9096, 0, 229, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,34, 1575, 29.3166, 82.1693, 0, 217, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,35, 1603, 27.665, 81.9828, 0, 243, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,36, 1588, 28.072, 81.6994, 0, 250, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,37, 1637, 28.1841, 81.0308, 0, 220, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,38, 1617, 28.4992, 81.1061, 0, 214, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,39, 1623, 29.8919, 80.8098, 0, 212, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,40, 1664, 28.1834, 81.4691, 0, 211, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,41, 1607, 27.5538, 80.8046, 0, 262, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,42, 1600, 27.8254, 79.8056, 0, 219, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,43, 1566, 27.9836, 79.6946, 0, 209, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,44, 1573, 29.0235, 79.2701, 0, 207, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,45, 1509, 28.4863, 78.5522, 0, 206, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,46, 1466, 29.1778, 79.9508, 0, 225, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,47, 1518, 29.4844, 79.6241, 0, 213, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,48, 1477, 29.8149, 75.8833, 0, 210, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,49, 1460, 30.2698, 80.2555, 0, 208, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,0, 1204, 39.8985, 67.1654, 0, 204, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,1, 1280, 38.5511, 71.3782, 0, 203, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,2, 1217, 38.0583, 73.3231, 0, 203, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,3, 1303, 37.4591, 75.7201, 0, 202, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,4, 1302, 36.043, 79.5133, 0, 203, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,5, 1294, 39.4676, 69.4524, 1, 207, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,6, 1410, 33.9723, 81.9272, 0, 201, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,7, 1395, 32.8567, 83.2367, 0, 202, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,8, 1347, 32.3429, 81.9749, 0, 204, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,9, 1452, 31.0977, 83.0975, 0, 202, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,10, 1498, 30.0961, 82.53, 0, 204, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,11, 1535, 29.3886, 82.5308, 0, 202, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,12, 1444, 29.1111, 82.6839, 0, 202, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,13, 1542, 29.1174, 82.4556, 0, 204, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,14, 1444, 29.2091, 82.5778, 0, 204, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,15, 1542, 28.6966, 82.4286, 0, 204, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,16, 1503, 28.7202, 82.3694, 0, 204, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,17, 1575, 29.6617, 82.0533, 0, 207, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,18, 1647, 28.1305, 81.7642, 0, 206, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,19, 1609, 29.6304, 81.977, 0, 203, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,20, 1619, 29.6978, 81.7381, 0, 204, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,21, 1518, 29.2479, 81.2357, 0, 203, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,22, 1559, 28.8093, 81.8005, 0, 206, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,23, 1687, 29.2695, 80.6835, 0, 208, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,24, 1617, 28.606, 81.7083, 0, 205, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,25, 1630, 28.8006, 82.1395, 0, 205, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,26, 1540, 29.3597, 82.3977, 0, 206, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,27, 1533, 28.9944, 82.3124, 0, 205, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,28, 1471, 30.4154, 82.0219, 0, 205, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,29, 1467, 30.6968, 80.7464, 0, 236, 11
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,30, 1541, 30.7027, 81.461, 0, 260, 11
