Video, Frame ID, hole count, invalid_percentage, speckle_percentage, incomplete, time_spent_ms,  number_of_disparities
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,31, 2278, 9.82843, 89.2523, 0, 233, 64
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,32, 2230, 9.56408, 87.3295, 0, 282, 64
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,33, 2256, 9.92932, 88.6202, 0, 238, 64
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,34, 2348, 10.0013, 82.9632, 0, 231, 64
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,35, 2248, 9.46888, 88.6125, 0, 256, 64
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,36, 2210, 9.81793, 90.0565, 0, 253, 64
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,37, 2339, 10.0274, 87.7464, 0, 225, 64
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,38, 2332, 9.69625, 87.9439, 0, 223, 64
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,39, 2371, 10.9417, 88.7628, 0, 223, 64
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,40, 2391, 9.99059, 90.768, 0, 223, 64
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,41, 2283, 9.1671, 86.2384, 0, 267, 64
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,42, 2342, 9.61747, 89.8755, 0, 228, 64
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,43, 2235, 9.49886, 89.1222, 0, 220, 64
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,44, 2352, 9.74024, 88.0691, 0, 218, 64
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,45, 2332, 9.6341, 88.9967, 0, 216, 64
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,46, 2319, 9.61857, 87.5693, 0, 245, 64
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,47, 2419, 9.65708, 88.7361, 0, 225, 64
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,48, 2365, 10.2394, 87.1415, 0, 225, 64
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,49, 2394, 10.1913, 86.9583, 0, 235, 64
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,0, 2303, 15.8682, 59.9792, 0, 229, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,1, 2251, 15.2088, 69.3621, 0, 224, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,2, 2354, 14.1076, 73.084, 0, 219, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,3, 2270, 14.4404, 74.4386, 0, 223, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,4, 2177, 13.6585, 68.9697, 0, 225, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,5, 2146, 14.2894, 69.2396, 1, 227, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,6, 2153, 12.6089, 75.139, 0, 228, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,7, 2165, 11.8942, 78.1729, 0, 230, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,8, 2143, 11.7876, 84.0427, 0, 234, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,9, 2059, 11.3567, 79.396, 0, 236, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,10, 2049, 11.6191, 81.5231, 0, 239, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,11, 2091, 11.5408, 82.8956, 0, 244, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,12, 2103, 11.5784, 87.236, 0, 245, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,13, 2095, 12.2548, 86.9493, 0, 247, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,14, 2048, 12.2353, 87.1047, 0, 249, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,15, 2087, 12.2045, 83.4949, 0, 250, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,16, 2055, 12.3114, 86.0151, 0, 254, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,17, 2182, 12.8555, 87.0787, 0, 254, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,18, 2094, 12.0152, 88.5243, 0, 254, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,19, 2232, 12.8562, 84.9272, 0, 253, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,20, 2245, 12.5276, 86.4585, 0, 253, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,21, 2228, 12.2926, 83.2952, 0, 250, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,22, 2171, 12.2459, 87.0476, 0, 250, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,23, 2287, 12.3569, 85.6583, 0, 252, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,24, 2241, 11.7249, 86.1804, 0, 250, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,25, 2213, 11.5602, 87.2389, 0, 284, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,26, 2253, 11.8591, 87.1817, 0, 258, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,27, 2254, 11.4001, 86.314, 0, 254, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,28, 2222, 12.4321, 82.1631, 0, 253, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,29, 2348, 12.4466, 83.1121, 0, 285, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,30, 2299, 12.2486, 85.19, 0, 289, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,31, 2207, 11.9497, 85.8169, 0, 259, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,32, 2205, 11.6354, 84.0015, 0, 310, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,33, 2251, 11.986, 82.7155, 0, 261, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,34, 2344, 12.2178, 81.0876, 0, 256, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,35, 2181, 11.6737, 83.6459, 0, 284, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,36, 2164, 12.1796, 87.5578, 0, 281, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,37, 2331, 12.3548, 86.3128, 0, 250, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,38, 2284, 12.0618, 82.7338, 0, 247, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,39, 2417, 13.6954, 85.2137, 0, 249, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,40, 2388, 12.2831, 85.1793, 0, 248, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,41, 2234, 11.3159, 83.6525, 0, 297, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,42, 2292, 11.5299, 86.9841, 0, 252, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,43, 2253, 11.5195, 86.7508, 0, 244, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,44, 2351, 11.7711, 83.6247, 0, 239, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,45, 2261, 11.5811, 86.6687, 0, 239, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,46, 2269, 11.7088, 83.8986, 0, 273, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,47, 2350, 11.7289, 85.2565, 0, 249, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,48, 2293, 12.349, 84.5059, 0, 247, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,49, 2361, 12.288, 82.4466, 0, 247, 80
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,0, 1998, 18.7614, 60.2901, 0, 267, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,1, 2070, 17.858, 64.0336, 0, 265, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,2, 2135, 16.9818, 72.6469, 0, 261, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,3, 2139, 16.352, 74.603, 0, 264, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,4, 1994, 16.0967, 69.0474, 0, 265, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,5, 2058, 16.2145, 68.9118, 1, 269, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,6, 2026, 14.7457, 75.1878, 0, 270, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,7, 1990, 14.7625, 77.9056, 0, 272, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,8, 2005, 15.4357, 80.7673, 0.5, 276, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,9, 1913, 15.9149, 81.0306, 0.5, 278, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,10, 1803, 16.4498, 79.0965, 0.5, 281, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,11, 1923, 17.0546, 80.3108, 0.5, 287, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,12, 1856, 17.3496, 84.5673, 0.5, 290, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,13, 1827, 18.3925, 83.0407, 0.5, 292, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,14, 1842, 18.4287, 84.1661, 0.5, 295, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,15, 1805, 18.2056, 81.8133, 0.5, 297, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,16, 1763, 18.4012, 83.2865, 0.5, 298, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,17, 1907, 19.0292, 81.0198, 0.5, 299, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,18, 1781, 18.1914, 81.9982, 0.5, 298, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,19, 1976, 18.8912, 80.2679, 0.5, 298, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,20, 1953, 18.7756, 83.135, 0.5, 296, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,21, 1938, 18.1403, 80.1963, 0.5, 294, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,22, 1919, 17.97, 83.0877, 0.5, 294, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,23, 1985, 18.2946, 79.6781, 0.5, 298, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,24, 1961, 17.4477, 81.343, 0.5, 297, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,25, 1909, 17.1116, 82.8785, 0.5, 332, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,26, 1952, 17.4165, 81.694, 0.5, 303, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,27, 1917, 16.8594, 82.7054, 0.5, 300, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,28, 1839, 18.0637, 82.0412, 0.5, 298, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,29, 1954, 18.1048, 78.5492, 0.5, 335, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,30, 1999, 17.6567, 81.1605, 0.5, 343, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,31, 1882, 17.3773, 81.8924, 0.5, 305, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,32, 1854, 17.3235, 83.7474, 0.5, 365, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,33, 1891, 17.8994, 81.134, 0.5, 311, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,34, 1960, 18.2068, 77.7364, 0.5, 301, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,35, 1850, 17.4241, 81.2605, 0.5, 333, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,36, 2018, 17.6723, 80.5202, 0.5, 332, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,37, 1999, 17.9349, 80.0505, 0.5, 297, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,38, 2084, 17.7212, 79.3079, 0.5, 294, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,39, 2056, 19.1518, 77.0395, 0.5, 293, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,40, 2138, 17.6859, 80.4955, 0.5, 293, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,41, 2004, 16.4172, 80.9287, 0.5, 350, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,42, 1960, 16.6022, 84.5118, 0.5, 298, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,43, 1920, 16.7054, 81.5674, 0.5, 290, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,44, 1959, 17.1692, 78.0385, 0.5, 286, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,45, 1886, 16.8658, 83.9369, 0.5, 282, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,46, 1901, 17.0544, 82.8636, 0.5, 321, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,47, 1968, 17.3323, 82.7712, 0, 296, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,48, 1877, 17.7001, 81.782, 0, 292, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,49, 1946, 17.7901, 80.9721, 0, 292, 112
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,0, 1920, 19.8104, 60.7982, 0, 285, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,1, 1999, 19.1803, 65.0682, 0, 283, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,2, 2052, 18.1854, 73.145, 0, 283, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,3, 2139, 17.3743, 73.8225, 0, 284, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,4, 1942, 16.7084, 68.4938, 0, 284, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,5, 2010, 16.6439, 68.5876, 1, 286, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,6, 1993, 15.38, 75.1425, 0, 288, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,7, 1943, 15.9797, 78.246, 0, 291, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,8, 1843, 17.3779, 76.8238, 0, 293, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,9, 1779, 18.5265, 78.5831, 1, 297, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,10, 1635, 19.71, 78.0888, 1, 299, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,11, 1654, 20.688, 74.6499, 1, 305, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,12, 1721, 20.4915, 83.1764, 1, 309, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,13, 1748, 21.3226, 81.7875, 1, 312, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,14, 1698, 21.6942, 83.018, 1, 313, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,15, 1685, 21.1243, 80.4491, 1, 314, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,16, 1712, 21.4824, 81.5622, 1, 317, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,17, 1742, 21.8323, 79.0154, 1, 318, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,18, 1727, 21.246, 79.5926, 1, 319, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,19, 1858, 21.7061, 78.4401, 1, 317, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,20, 1813, 21.5767, 79.9568, 1, 317, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,21, 1887, 20.9797, 80.684, 1, 316, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,22, 1738, 20.7373, 80.757, 1, 317, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,23, 1850, 21.4775, 73.4812, 1, 318, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,24, 1743, 20.668, 79.2419, 1, 318, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,25, 1695, 20.4303, 76.4505, 1, 356, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,26, 1766, 20.5459, 81.2809, 1, 324, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,27, 1812, 20.0397, 80.3486, 1, 318, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,28, 1686, 21.3296, 80.5892, 1, 319, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,29, 1841, 21.0831, 72.3341, 1, 357, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,30, 1796, 20.8149, 75.3021, 1, 362, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,31, 1668, 20.8346, 74.6342, 1, 325, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,32, 1721, 20.6907, 81.5958, 1, 388, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,33, 1718, 21.0814, 74.1228, 1, 333, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,34, 1773, 21.5534, 78.1999, 1, 321, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,35, 1749, 20.2099, 80.1377, 1, 354, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,36, 1864, 20.5292, 76.908, 1, 355, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,37, 1865, 20.8882, 73.3586, 1, 317, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,38, 1866, 20.3439, 74.3807, 1, 313, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,39, 1959, 22.0042, 74.4152, 1, 314, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,40, 1966, 20.5438, 75.7705, 1, 316, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,41, 1826, 19.2324, 79.6529, 1, 372, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,42, 1827, 19.0764, 79.929, 1, 319, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,43, 1774, 19.3222, 79.8418, 1, 309, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,44, 1799, 20.1522, 78.1688, 1, 306, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,45, 1730, 19.8526, 79.519, 1, 304, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,46, 1714, 20.2354, 81.7405, 0.5, 341, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,47, 1739, 20.5858, 80.5528, 0.5, 313, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,48, 1675, 21.1835, 74.6614, 0.5, 310, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,49, 1722, 21.2363, 79.4324, 0.5, 312, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,0, 1890, 20.7673, 61.2401, 0, 302, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,1, 1916, 20.2215, 65.1658, 0, 297, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,2, 2048, 19.3692, 72.8308, 0, 298, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,3, 2011, 18.3588, 69.3043, 0, 297, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,4, 1967, 17.555, 68.1026, 0, 298, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,5, 1909, 17.4003, 67.5251, 1, 302, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,6, 1953, 16.4454, 74.6037, 0.5, 303, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,7, 1840, 17.2014, 78.2509, 0.5, 307, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,8, 1750, 19.2085, 76.8981, 0.5, 310, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,9, 1656, 20.73, 78.5795, 1, 312, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,10, 1549, 22.4782, 75.3901, 1, 315, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,11, 1562, 23.9239, 75.0013, 1, 320, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,12, 1559, 23.5093, 75.5522, 1, 325, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,13, 1605, 24.582, 74.4136, 1, 328, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,14, 1600, 24.8046, 73.4332, 1, 329, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,15, 1602, 24.3145, 73.8954, 1, 332, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,16, 1601, 24.5912, 72.4087, 1, 334, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,17, 1609, 25.2096, 69.0478, 1, 329, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,18, 1558, 24.6651, 72.011, 1, 333, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,19, 1756, 24.848, 70.3117, 1, 333, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,20, 1650, 25.0224, 75.3097, 1, 334, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,21, 1683, 24.0291, 71.0159, 1, 334, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,22, 1611, 23.7671, 72.591, 1, 332, 144
